Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2018-03-10,Cycling,Cardio,,,18.0,km,1:15:00,""
2018-03-11,Leg Press,Legs,100.0,10,,,,""
2018-03-11,Leg Press,Legs,100.0,10,,,,""
2018-03-11,Leg Press,Legs,150.0,10,,,,""
2018-03-11,Leg Press,Legs,150.0,10,,,,""
2018-03-11,Leg Press,Legs,150.0,10,,,,""
2018-03-11,Leg Press,Legs,150.0,10,,,,""
2018-03-11,Leg Press,Legs,150.0,10,,,,""
2018-03-11,Leg Press,Legs,150.0,10,,,,""
2018-03-11,Leg Press,Legs,150.0,10,,,,""
2018-03-11,Seated Cable Row,Back,40.0,15,,,,""
2018-03-11,Seated Cable Row,Back,50.0,15,,,,""
2018-03-11,Seated Cable Row,Back,60.0,16,,,,""
2018-03-11,Seated Cable Row,Back,70.0,12,,,,""
2018-03-11,Seated Cable Row,Back,80.0,7,,,,""
2018-03-11,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2018-03-11,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2018-03-12,Barbell Press,Shoulders,40.0,7,,,,""
2018-03-12,Barbell Press,Shoulders,50.0,7,,,,""
2018-03-12,Barbell Press,Shoulders,55.0,5,,,,""
2018-03-12,Barbell Press,Shoulders,57.5,3,,,,""
2018-03-12,Barbell Press,Shoulders,60.0,1,,,,""
2018-03-12,Barbell Press,Shoulders,62.5,1,,,,""
2018-03-12,Deadlift,Back,60.0,5,,,,""
2018-03-12,Deadlift,Back,80.0,5,,,,""
2018-03-12,Deadlift,Back,90.0,5,,,,""
2018-03-12,Deadlift,Back,90.0,5,,,,""
2018-03-12,Deadlift,Back,90.0,5,,,,""
2018-03-12,Deadlift,Back,90.0,5,,,,""
2018-03-12,Abdominal,Abs,40.0,40,,,,""
2018-03-12,Abdominal,Abs,40.0,22,,,,""
2018-03-12,Abdominal,Abs,30.0,40,,,,""
2018-03-12,Abdominal,Abs,50.0,5,,,,""
2018-03-12,Rope Push Down,Triceps,20.0,20,,,,""
2018-03-12,Rope Push Down,Triceps,30.0,12,,,,""
2018-03-12,Rope Push Down,Triceps,40.0,10,,,,""
2018-03-12,Rope Push Down,Triceps,30.0,12,,,,""
2018-03-12,Rope Push Down,Triceps,25.0,15,,,,""
2018-03-14,Barbell Front Squat,Legs,20.0,7,,,,""
2018-03-14,Barbell Front Squat,Legs,40.0,7,,,,""
2018-03-14,Barbell Front Squat,Legs,40.0,7,,,,""
2018-03-14,Barbell Front Squat,Legs,50.0,7,,,,""
2018-03-14,Barbell Front Squat,Legs,55.0,5,,,,""
2018-03-14,Barbell Front Squat,Legs,55.0,5,,,,""
2018-03-14,Barbell Front Squat,Legs,55.0,4,,,,""
2018-03-14,Incline Dumbbell Bench Press,Chest,17.5,10,,,,""
2018-03-14,Incline Dumbbell Bench Press,Chest,20.0,10,,,,""
2018-03-14,Incline Dumbbell Bench Press,Chest,22.5,10,,,,""
2018-03-14,Incline Dumbbell Bench Press,Chest,25.0,5,,,,""
2018-03-14,Incline Dumbbell Bench Press,Chest,22.5,9,,,,""
2018-03-14,Military Bench Press,Chest,50.0,10,,,,""
2018-03-14,Military Bench Press,Chest,50.0,10,,,,""
2018-03-14,Military Bench Press,Chest,50.0,10,,,,""
2018-03-14,Military Bench Press,Chest,60.0,10,,,,""
2018-03-14,Military Bench Press,Chest,60.0,6,,,,""
2018-03-14,Military Bench Press,Chest,50.0,10,,,,""
2018-03-14,Military Bench Press,Chest,50.0,8,,,,""
2018-03-14,Standing Calf Raise Machine,Legs,40.0,5,,,,""
2018-03-14,Standing Calf Raise Machine,Legs,20.0,20,,,,""
2018-03-14,Rope Push Down,Triceps,20.0,21,,,,""
2018-03-14,Rope Push Down,Triceps,30.0,10,,,,""
2018-03-14,Ropecurl,Biceps,20.0,12,,,,""
2018-03-14,Ropecurl,Biceps,20.0,12,,,,""
2018-03-14,Rope Push Down,Triceps,25.0,15,,,,""
2018-03-14,Rope Push Down,Triceps,25.0,11,,,,""
2018-03-16,Skiing,Cardio,,,3.0,km,0:20:00,""
2018-03-17,Dumbell Press,Shoulders,15.0,20,,,,""
2018-03-17,Dumbell Press,Shoulders,15.0,10,,,,""
2018-03-17,Dumbell Press,Shoulders,15.0,10,,,,""
2018-03-17,Skiing,Cardio,,,3.0,km,0:20:00,""
2018-03-18,Military Bench Press,Chest,20.0,10,,,,""
2018-03-18,Military Bench Press,Chest,50.0,10,,,,""
2018-03-18,Military Bench Press,Chest,60.0,7,,,,""
2018-03-18,Military Bench Press,Chest,70.0,7,,,,""
2018-03-18,Military Bench Press,Chest,75.0,6,,,,""
2018-03-18,Military Bench Press,Chest,80.0,2,,,,""
2018-03-18,Military Bench Press,Chest,75.0,4,,,,""
2018-03-18,Military Bench Press,Chest,70.0,4,,,,""
2018-03-18,Military Bench Press,Chest,65.0,6,,,,""
2018-03-18,Military Bench Press,Chest,60.0,7,,,,""
2018-03-18,Military Bench Press,Chest,50.0,11,,,,""
2018-03-18,Leg Press,Legs,100.0,10,,,,""
2018-03-18,Leg Press,Legs,100.0,10,,,,""
2018-03-18,Leg Press,Legs,150.0,10,,,,""
2018-03-18,Leg Press,Legs,150.0,10,,,,""
2018-03-18,Leg Press,Legs,200.0,5,,,,""
2018-03-18,Leg Press,Legs,200.0,5,,,,""
2018-03-18,Leg Press,Legs,150.0,10,,,,""
2018-03-18,Leg Press,Legs,150.0,10,,,,""
2018-03-18,Lat Pulldown,Back,50.0,10,,,,""
2018-03-18,Lat Pulldown,Back,50.0,10,,,,""
2018-03-18,Lat Pulldown,Back,60.0,10,,,,""
2018-03-18,Lat Pulldown,Back,60.0,10,,,,""
2018-03-18,Lat Pulldown,Back,70.0,10,,,,""
2018-03-18,Lat Pulldown,Back,80.0,10,,,,""
2018-03-19,Deadlift,Back,60.0,5,,,,""
2018-03-19,Deadlift,Back,60.0,7,,,,""
2018-03-19,Deadlift,Back,80.0,5,,,,""
2018-03-19,Deadlift,Back,90.0,5,,,,""
2018-03-19,Deadlift,Back,100.0,5,,,,""
2018-03-19,Deadlift,Back,100.0,5,,,,""
2018-03-19,Deadlift,Back,110.0,1,,,,""
2018-03-19,Deadlift,Back,115.0,1,,,,""
2018-03-19,Deadlift,Back,80.0,1,,,,""
2018-03-19,Rope Push Down,Triceps,20.0,20,,,,""
2018-03-19,Rope Push Down,Triceps,30.0,20,,,,""
2018-03-19,Rope Push Down,Triceps,40.0,10,,,,""
2018-03-19,Rope Push Down,Triceps,30.0,12,,,,""
2018-03-19,Rope Push Down,Triceps,25.0,11,,,,""
2018-03-19,Rope Push Down,Triceps,25.0,10,,,,""
2018-03-19,Rope Push Down,Triceps,30.0,10,,,,""
2018-03-19,Incline Dumbbell Bench Press,Chest,17.5,8,,,,""
2018-03-19,Incline Dumbbell Bench Press,Chest,20.0,7,,,,""
2018-03-19,Incline Dumbbell Bench Press,Chest,22.5,7,,,,""
2018-03-19,Incline Dumbbell Bench Press,Chest,25.0,7,,,,""
2018-03-19,Incline Dumbbell Bench Press,Chest,27.5,6,,,,""
2018-03-19,Incline Dumbbell Bench Press,Chest,22.5,5,,,,""
2018-03-19,Dumbell Press,Shoulders,20.0,4,,,,""
2018-03-19,Seated Cable Row,Back,45.0,10,,,,""
2018-03-19,Seated Cable Row,Back,55.0,10,,,,""
2018-03-19,Seated Cable Row,Back,60.0,10,,,,""
2018-03-19,Seated Cable Row,Back,50.0,10,,,,""
2018-03-19,Seated Cable Row,Back,50.0,12,,,,""
2018-03-19,Seated Cable Row,Back,50.0,12,,,,""
2018-03-20,Basketball,Cardio,,,0.0,m,1:00:00,"Shooting"
2018-03-22,Military Bench Press,Chest,20.0,13,,,,""
2018-03-22,Military Bench Press,Chest,50.0,10,,,,""
2018-03-22,Military Bench Press,Chest,70.0,8,,,,""
2018-03-22,Military Bench Press,Chest,75.0,5,,,,""
2018-03-22,Military Bench Press,Chest,80.0,1,,,,""
2018-03-22,Military Bench Press,Chest,82.5,1,,,,""
2018-03-22,Military Bench Press,Chest,77.5,5,,,,""
2018-03-22,Military Bench Press,Chest,75.0,6,,,,""
2018-03-22,Military Bench Press,Chest,60.0,10,,,,""
2018-03-22,Barbell Press,Shoulders,20.0,10,,,,""
2018-03-22,Barbell Press,Shoulders,40.0,5,,,,""
2018-03-22,Barbell Press,Shoulders,50.0,5,,,,"No legs"
2018-03-22,Barbell Press,Shoulders,55.0,3,,,,"No legs"
2018-03-22,Barbell Press,Shoulders,45.0,6,,,,""
2018-03-22,Barbell Press,Shoulders,35.0,6,,,,""
2018-03-22,Dumbbell Curl,Biceps,15.0,10,,,,""
2018-03-22,Dumbell Press,Shoulders,15.0,10,,,,""
2018-03-22,Dumbell Press,Shoulders,15.0,10,,,,""
2018-03-22,Dumbbell Row,Back,15.0,20,,,,""
2018-03-22,Dumbbell Fly,Chest,6.0,10,,,,""
2018-03-22,Shoulder Shit,Shoulders,6.0,10,,,,""
2018-03-22,Ab-Wheel Rollout,Abs,0.0,10,,,,""
2018-03-22,Dumbbell Fly,Chest,6.0,10,,,,""
2018-03-22,Dumbbell Curl,Biceps,6.0,20,,,,""
2018-03-23,Lat Pulldown,Back,50.0,10,,,,""
2018-03-23,Lat Pulldown,Back,60.0,10,,,,""
2018-03-23,Lat Pulldown,Back,70.0,10,,,,""
2018-03-23,Lat Pulldown,Back,80.0,10,,,,""
2018-03-23,Lat Pulldown,Back,90.0,4,,,,""
2018-03-23,Lat Pulldown,Back,70.0,10,,,,""
2018-03-23,Lat Pulldown,Back,60.0,10,,,,""
2018-03-23,Abdominal,Abs,40.0,20,,,,""
2018-03-23,Abdominal,Abs,50.0,10,,,,""
2018-03-23,Abdominal,Abs,35.0,20,,,,""
2018-03-26,Military Bench Press,Chest,20.0,10,,,,""
2018-03-26,Military Bench Press,Chest,50.0,10,,,,""
2018-03-26,Military Bench Press,Chest,60.0,7,,,,""
2018-03-26,Military Bench Press,Chest,70.0,5,,,,""
2018-03-26,Military Bench Press,Chest,75.0,7,,,,""
2018-03-26,Military Bench Press,Chest,80.0,3,,,,""
2018-03-26,Military Bench Press,Chest,85.0,2,,,,""
2018-03-26,Military Bench Press,Chest,87.5,1,,,,""
2018-03-26,Military Bench Press,Chest,90.0,1,,,,""
2018-03-26,Seated Cable Row,Back,50.0,15,,,,""
2018-03-26,Seated Cable Row,Back,60.0,10,,,,""
2018-03-26,Seated Cable Row,Back,70.0,10,,,,""
2018-03-26,Seated Cable Row,Back,80.0,10,,,,""
2018-03-26,Seated Cable Row,Back,90.0,5,,,,""
2018-03-26,Lat Pulldown,Back,60.0,10,,,,""
2018-03-26,Lat Pulldown,Back,75.0,7,,,,""
2018-03-26,Lat Pulldown,Back,85.0,6,,,,""
2018-03-26,Lat Pulldown,Back,70.0,10,,,,""
2018-03-26,Lat Pulldown,Back,50.0,10,,,,""
2018-03-27,Leg Press,Legs,100.0,10,,,,""
2018-03-27,Leg Press,Legs,150.0,10,,,,""
2018-03-27,Leg Press,Legs,150.0,10,,,,""
2018-03-27,Leg Press,Legs,200.0,10,,,,""
2018-03-27,Leg Press,Legs,200.0,10,,,,""
2018-03-27,Leg Press,Legs,150.0,10,,,,""
2018-03-27,Leg Press,Legs,150.0,10,,,,""
2018-03-27,Leg Press,Legs,100.0,10,,,,""
2018-03-27,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2018-03-27,Seated Dumbbell Press,Shoulders,20.0,10,,,,""
2018-03-27,Seated Dumbbell Press,Shoulders,20.0,9,,,,""
2018-03-27,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2018-03-29,Barbell Front Squat,Legs,40.0,5,,,,""
2018-03-29,Barbell Front Squat,Legs,50.0,5,,,,""
2018-03-29,Barbell Front Squat,Legs,60.0,5,,,,""
2018-03-29,Barbell Front Squat,Legs,65.0,5,,,,""
2018-03-29,Barbell Front Squat,Legs,70.0,5,,,,""
2018-03-29,Barbell Front Squat,Legs,75.0,1,,,,""
2018-03-29,Barbell Press,Shoulders,40.0,7,,,,""
2018-03-29,Barbell Press,Shoulders,50.0,6,,,,""
2018-03-29,Barbell Press,Shoulders,55.0,5,,,,"3x puhdas"
2018-03-29,Barbell Press,Shoulders,57.5,4,,,,"1x puhdas"
2018-03-29,Barbell Press,Shoulders,50.0,3,,,,""
2018-03-29,Barbell Press,Shoulders,40.0,5,,,,""
2018-03-29,Rope Push Down,Triceps,20.0,20,,,,""
2018-03-29,Rope Push Down,Triceps,30.0,10,,,,""
2018-03-29,Rope Push Down,Triceps,35.0,10,,,,""
2018-03-29,Abdominal,Abs,55.0,5,,,,""
2018-03-29,Abdominal,Abs,40.0,20,,,,""
2018-03-29,Abdominal,Abs,30.0,20,,,,""
2018-03-29,Abdominal,Abs,30.0,20,,,,""
2018-04-01,Skiing,Cardio,,,3.0,km,0:20:00,""
2018-04-01,Cycling,Cardio,,,11.0,km,0:40:00,""
2018-04-01,Running (Outdoor),Cardio,,,6000.0,m,0:50:00,""
2018-04-02,Cycling,Cardio,,,24.0,km,1:20:00,""
2018-04-03,Leg Press,Legs,100.0,11,,,,""
2018-04-03,Leg Press,Legs,150.0,10,,,,""
2018-04-03,Leg Press,Legs,200.0,10,,,,""
2018-04-03,Incline Barbell Bench Press,Chest,20.0,10,,,,""
2018-04-03,Incline Barbell Bench Press,Chest,50.0,7,,,,""
2018-04-03,Incline Barbell Bench Press,Chest,60.0,7,,,,""
2018-04-03,Incline Barbell Bench Press,Chest,70.0,4,,,,""
2018-04-03,Incline Barbell Bench Press,Chest,75.0,1,,,,""
2018-04-03,Incline Barbell Bench Press,Chest,77.5,1,,,,""
2018-04-03,Lat Pulldown,Back,35.0,15,,,,""
2018-04-03,Lat Pulldown,Back,60.0,10,,,,""
2018-04-03,Lat Pulldown,Back,80.0,6,,,,""
2018-04-03,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-04-03,Cycling,Cardio,,,11.0,km,0:40:00,""
2018-04-04,Military Bench Press,Chest,20.0,10,,,,""
2018-04-04,Military Bench Press,Chest,20.0,4,,,,""
2018-04-04,Military Bench Press,Chest,50.0,7,,,,""
2018-04-04,Military Bench Press,Chest,60.0,7,,,,""
2018-04-04,Military Bench Press,Chest,70.0,7,,,,""
2018-04-04,Military Bench Press,Chest,75.0,5,,,,""
2018-04-04,Military Bench Press,Chest,80.0,2,,,,""
2018-04-04,Military Bench Press,Chest,82.5,1,,,,""
2018-04-04,Military Bench Press,Chest,85.0,1,,,,""
2018-04-04,Military Bench Press,Chest,70.0,5,,,,""
2018-04-04,Deadlift,Back,60.0,6,,,,""
2018-04-04,Deadlift,Back,80.0,5,,,,""
2018-04-04,Deadlift,Back,90.0,5,,,,""
2018-04-04,Deadlift,Back,100.0,5,,,,""
2018-04-04,Deadlift,Back,100.0,5,,,,""
2018-04-04,Deadlift,Back,80.0,5,,,,""
2018-04-04,Deadlift,Back,60.0,2,,,,""
2018-04-04,Abdominal,Abs,55.0,10,,,,"3"
2018-04-04,Abdominal,Abs,60.0,7,,,,"3"
2018-04-04,Abdominal,Abs,45.0,25,,,,"3"
2018-04-04,Abdominal,Abs,35.0,20,,,,""
2018-04-04,Abdominal,Abs,40.0,20,,,,""
2018-04-04,Abdominal,Abs,30.0,20,,,,""
2018-04-04,Rope Push Down,Triceps,30.0,11,,,,""
2018-04-04,Rope Push Down,Triceps,20.0,15,,,,""
2018-04-04,Rope Push Down,Triceps,20.0,16,,,,""
2018-04-04,Rope Push Down,Triceps,20.0,17,,,,""
2018-04-04,Rope Push Down,Triceps,25.0,13,,,,""
2018-04-04,Dumbell Press,Shoulders,15.0,11,,,,""
2018-04-04,Dumbell Press,Shoulders,15.0,21,,,,""
2018-04-04,Cycling,Cardio,,,8.0,km,0:30:00,""
2018-04-06,Leg Press,Legs,100.0,11,,,,""
2018-04-06,Leg Press,Legs,150.0,10,,,,""
2018-04-06,Leg Press,Legs,200.0,10,,,,""
2018-04-06,Leg Press,Legs,200.0,10,,,,""
2018-04-06,Leg Press,Legs,200.0,10,,,,""
2018-04-06,Leg Press,Legs,200.0,10,,,,""
2018-04-06,Leg Press,Legs,150.0,10,,,,""
2018-04-06,Leg Press,Legs,100.0,10,,,,""
2018-04-06,Deadlift,Back,60.0,5,,,,""
2018-04-06,Deadlift,Back,80.0,5,,,,""
2018-04-07,Military Bench Press,Chest,20.0,10,,,,""
2018-04-07,Military Bench Press,Chest,50.0,10,,,,""
2018-04-07,Military Bench Press,Chest,70.0,7,,,,""
2018-04-07,Military Bench Press,Chest,75.0,5,,,,""
2018-04-07,Military Bench Press,Chest,77.5,5,,,,""
2018-04-07,Military Bench Press,Chest,80.0,3,,,,""
2018-04-07,Military Bench Press,Chest,82.5,2,,,,""
2018-04-07,Military Bench Press,Chest,70.0,5,,,,""
2018-04-07,Rope Push Down,Triceps,25.0,20,,,,""
2018-04-07,Rope Push Down,Triceps,25.0,15,,,,""
2018-04-07,Rope Push Down,Triceps,25.0,15,,,,""
2018-04-07,Abdominal,Abs,20.0,20,,,,""
2018-04-07,Abdominal,Abs,30.0,20,,,,""
2018-04-07,Abdominal,Abs,40.0,20,,,,""
2018-04-07,Abdominal,Abs,50.0,10,,,,""
2018-04-07,Abdominal,Abs,35.0,20,,,,""
2018-04-07,Abdominal,Abs,30.0,20,,,,""
2018-04-07,Seated Dumbbell Press,Shoulders,17.5,10,,,,""
2018-04-07,Seated Dumbbell Press,Shoulders,20.0,6,,,,""
2018-04-07,Seated Dumbbell Press,Shoulders,22.5,2,,,,""
2018-04-07,Seated Dumbbell Press,Shoulders,15.0,8,,,,""
2018-04-08,Cycling,Cardio,,,12.0,km,0:50:00,""
2018-04-09,Basketball,Cardio,,,0.0,m,1:00:00,""
2018-04-09,Cycling,Cardio,,,12.0,km,0:50:00,""
2018-04-10,Dumbell Press,Shoulders,15.0,10,,,,""
2018-04-10,Dumbell Press,Shoulders,15.0,10,,,,""
2018-04-10,Dumbbell Curl,Biceps,15.0,5,,,,""
2018-04-10,Dumbell Press,Shoulders,15.0,10,,,,""
2018-04-10,Dumbbell Curl,Biceps,15.0,10,,,,""
2018-04-10,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-04-10,Cycling,Cardio,,,11.0,km,0:45:00,""
2018-04-11,Military Bench Press,Chest,20.0,15,,,,""
2018-04-11,Military Bench Press,Chest,60.0,6,,,,""
2018-04-11,Military Bench Press,Chest,70.0,6,,,,""
2018-04-11,Military Bench Press,Chest,75.0,6,,,,""
2018-04-11,Military Bench Press,Chest,80.0,5,,,,""
2018-04-11,Military Bench Press,Chest,85.0,3,,,,""
2018-04-11,Military Bench Press,Chest,87.5,2,,,,""
2018-04-11,Military Bench Press,Chest,70.0,10,,,,""
2018-04-11,Military Bench Press,Chest,60.0,10,,,,""
2018-04-11,Barbell Squat,Legs,20.0,10,,,,""
2018-04-11,Barbell Press,Shoulders,40.0,7,,,,""
2018-04-11,Barbell Squat,Legs,40.0,7,,,,""
2018-04-11,Barbell Press,Shoulders,50.0,6,,,,""
2018-04-11,Barbell Squat,Legs,50.0,7,,,,""
2018-04-11,Barbell Press,Shoulders,55.0,5,,,,""
2018-04-11,Barbell Squat,Legs,55.0,5,,,,""
2018-04-11,Barbell Press,Shoulders,45.0,5,,,,""
2018-04-11,Barbell Press,Shoulders,45.0,5,,,,""
2018-04-11,Seated Cable Row,Back,35.0,15,,,,""
2018-04-11,Seated Cable Row,Back,50.0,10,,,,""
2018-04-11,Seated Cable Row,Back,70.0,10,,,,""
2018-04-11,Seated Cable Row,Back,70.0,10,,,,""
2018-04-11,Arnold Dumbbell Press,Shoulders,20.0,5,,,,""
2018-04-11,Cycling,Cardio,,,13.0,km,0:50:00,""
2018-04-12,Lat Pulldown,Back,55.0,10,,,,"Neutral"
2018-04-12,Lat Pulldown,Back,65.0,10,,,,"Neutral"
2018-04-12,Lat Pulldown,Back,75.0,10,,,,"Neutral"
2018-04-12,Leg Press,Legs,100.0,10,,,,""
2018-04-12,Leg Press,Legs,150.0,10,,,,""
2018-04-12,Leg Press,Legs,150.0,10,,,,""
2018-04-12,Leg Press,Legs,200.0,10,,,,""
2018-04-12,Leg Press,Legs,240.0,5,,,,""
2018-04-12,Leg Press,Legs,240.0,5,,,,""
2018-04-12,Leg Press,Legs,240.0,5,,,,""
2018-04-12,Leg Press,Legs,240.0,5,,,,""
2018-04-12,Leg Press,Legs,200.0,10,,,,""
2018-04-12,Leg Press,Legs,100.0,10,,,,""
2018-04-12,Lat Pulldown,Back,50.0,10,,,,"Vastaote"
2018-04-12,Lat Pulldown,Back,70.0,10,,,,"Vastaote"
2018-04-12,Lat Pulldown,Back,85.0,5,,,,""
2018-04-12,Lat Pulldown,Back,100.0,3,,,,""
2018-04-12,Lat Pulldown,Back,100.0,3,,,,""
2018-04-12,Rope Push Down,Triceps,35.0,13,,,,""
2018-04-12,Rope Push Down,Triceps,35.0,12,,,,""
2018-04-12,Rope Push Down,Triceps,35.0,12,,,,""
2018-04-12,Rope Push Down,Triceps,30.0,10,,,,""
2018-04-12,Rope Push Down,Triceps,30.0,10,,,,""
2018-04-12,Rear Delt Machine Fly,Shoulders,30.0,10,,,,""
2018-04-12,Rear Delt Machine Fly,Shoulders,40.0,10,,,,""
2018-04-12,Rear Delt Machine Fly,Shoulders,50.0,10,,,,""
2018-04-12,Rear Delt Machine Fly,Shoulders,60.0,10,,,,""
2018-04-12,Rear Delt Machine Fly,Shoulders,70.0,9,,,,""
2018-04-12,Abdominal,Abs,40.0,20,,,,""
2018-04-12,Abdominal,Abs,40.0,20,,,,""
2018-04-12,Abdominal,Abs,30.0,20,,,,""
2018-04-12,Cycling,Cardio,,,11.0,km,0:40:00,""
2018-04-17,Basketball,Cardio,,,0.0,m,1:30:00,""
2018-04-17,Cycling,Cardio,,,12.0,km,0:45:00,""
2018-04-19,Cycling,Cardio,,,25.0,km,1:25:00,""
2018-04-21,Military Bench Press,Chest,20.0,10,,,,""
2018-04-21,Military Bench Press,Chest,50.0,10,,,,""
2018-04-21,Military Bench Press,Chest,70.0,7,,,,""
2018-04-21,Military Bench Press,Chest,80.0,4,,,,""
2018-04-21,Military Bench Press,Chest,80.0,4,,,,""
